impression_id,winner,winning_bid,clearing_price,clicked,converted,n_bidders,all_bids
0,ValueBidder,99.36582169986018,99.36582169986018,True,False,5,ValueBidder=99.37 | PacingBidder=99.37 | CTRBidder=7.05 | ThresholdBidder=5.87 | FixedBidder=1.50
465,PacingBidder,195.30959978814747,195.3095997881474,True,False,5,PacingBidder=195.31 | ValueBidder=195.31 | CTRBidder=9.88 | ThresholdBidder=8.24 | FixedBidder=1.50
466,ValueBidder,400.0621551777794,400.06215517777935,False,False,5,ValueBidder=400.06 | PacingBidder=400.06 | CTRBidder=14.14 | ThresholdBidder=11.79 | FixedBidder=1.50
467,PacingBidder,386.431724114638,386.43172411463763,True,False,5,PacingBidder=386.43 | ValueBidder=386.43 | CTRBidder=13.90 | ThresholdBidder=11.58 | FixedBidder=1.50
468,ValueBidder,546.7540450731345,546.7540450731343,False,False,5,ValueBidder=546.75 | PacingBidder=546.75 | CTRBidder=16.53 | ThresholdBidder=13.78 | FixedBidder=1.50
469,PacingBidder,581.9410354025184,581.941035402518,True,False,5,PacingBidder=581.94 | ValueBidder=581.94 | CTRBidder=17.06 | ThresholdBidder=14.21 | FixedBidder=1.50
470,ValueBidder,242.6619912427808,242.6619912427806,True,False,5,ValueBidder=242.66 | PacingBidder=242.66 | CTRBidder=11.02 | ThresholdBidder=9.18 | FixedBidder=1.50
471,ValueBidder,148.24722780682455,148.2472278068245,True,False,5,ValueBidder=148.25 | PacingBidder=148.25 | CTRBidder=8.61 | ThresholdBidder=7.17 | FixedBidder=1.50
472,ValueBidder,341.2278291091515,341.2278291091513,False,False,5,ValueBidder=341.23 | PacingBidder=341.23 | CTRBidder=13.06 | ThresholdBidder=10.88 | FixedBidder=1.50
473,PacingBidder,172.1948533639875,172.19485336398745,False,False,5,PacingBidder=172.19 | ValueBidder=172.19 | CTRBidder=9.28 | ThresholdBidder=7.73 | FixedBidder=1.50
474,PacingBidder,217.71513947302572,217.71513947302543,False,False,5,PacingBidder=217.72 | ValueBidder=217.72 | CTRBidder=10.43 | ThresholdBidder=8.69 | FixedBidder=1.50
475,PacingBidder,355.4959687729263,355.4959687729261,True,False,5,PacingBidder=355.50 | ValueBidder=355.50 | CTRBidder=13.33 | ThresholdBidder=11.11 | FixedBidder=1.50
476,ValueBidder,392.5859460194055,392.58594601940547,False,False,5,ValueBidder=392.59 | PacingBidder=392.59 | CTRBidder=14.01 | ThresholdBidder=11.68 | FixedBidder=1.50
477,ValueBidder,207.78267869163034,207.7826786916302,False,False,5,ValueBidder=207.78 | PacingBidder=207.78 | CTRBidder=10.19 | ThresholdBidder=8.49 | FixedBidder=1.50
478,ValueBidder,657.3339019587481,657.3339019587476,True,False,5,ValueBidder=657.33 | PacingBidder=657.33 | CTRBidder=18.13 | ThresholdBidder=15.11 | FixedBidder=1.50
479,ValueBidder,240.1078053118891,240.10780531188894,True,False,5,ValueBidder=240.11 | PacingBidder=240.11 | CTRBidder=10.96 | ThresholdBidder=9.13 | FixedBidder=1.50
480,ValueBidder,235.0613337035669,235.0613337035668,False,False,5,ValueBidder=235.06 | PacingBidder=235.06 | CTRBidder=10.84 | ThresholdBidder=9.03 | FixedBidder=1.50
481,PacingBidder,588.1898132277146,588.1898132277144,True,False,5,PacingBidder=588.19 | ValueBidder=588.19 | CTRBidder=17.15 | ThresholdBidder=14.29 | FixedBidder=1.50
482,ValueBidder,579.6060137027971,579.6060137027971,False,False,5,ValueBidder=579.61 | PacingBidder=579.61 | CTRBidder=17.02 | ThresholdBidder=14.19 | FixedBidder=1.50
483,PacingBidder,303.7759096840111,303.77590968401086,True,False,5,PacingBidder=303.78 | ValueBidder=303.78 | CTRBidder=12.32 | ThresholdBidder=10.27 | FixedBidder=1.50
484,ValueBidder,226.10160672408836,226.10160672408827,False,False,5,ValueBidder=226.10 | PacingBidder=226.10 | CTRBidder=10.63 | ThresholdBidder=8.86 | FixedBidder=1.50
485,PacingBidder,428.7304823216088,428.7304823216084,True,False,5,PacingBidder=428.73 | ValueBidder=428.73 | CTRBidder=14.64 | ThresholdBidder=12.20 | FixedBidder=1.50
486,ValueBidder,344.09777091789607,344.09777091789584,True,False,5,ValueBidder=344.10 | PacingBidder=344.10 | CTRBidder=13.12 | ThresholdBidder=10.93 | FixedBidder=1.50
487,ValueBidder,383.6288548773989,383.6288548773989,True,False,5,ValueBidder=383.63 | PacingBidder=383.63 | CTRBidder=13.85 | ThresholdBidder=11.54 | FixedBidder=1.50
488,ValueBidder,204.07384119798223,204.07384119798223,True,False,5,ValueBidder=204.07 | PacingBidder=204.07 | CTRBidder=10.10 | ThresholdBidder=8.42 | FixedBidder=1.50
489,PacingBidder,423.0757895982719,423.0757895982716,True,False,5,PacingBidder=423.08 | ValueBidder=423.08 | CTRBidder=14.54 | ThresholdBidder=12.12 | FixedBidder=1.50
490,PacingBidder,413.702833313639,413.70283331363896,True,False,5,PacingBidder=413.70 | ValueBidder=413.70 | CTRBidder=14.38 | ThresholdBidder=11.99 | FixedBidder=1.50
491,PacingBidder,559.8954392605697,559.8954392605696,True,False,5,PacingBidder=559.90 | ValueBidder=559.90 | CTRBidder=16.73 | ThresholdBidder=13.94 | FixedBidder=1.50
492,PacingBidder,297.8768216022592,297.8768216022589,True,False,5,PacingBidder=297.88 | ValueBidder=297.88 | CTRBidder=12.20 | ThresholdBidder=10.17 | FixedBidder=1.50
493,ValueBidder,465.26773089377275,465.2677308937726,True,False,5,ValueBidder=465.27 | PacingBidder=465.27 | CTRBidder=15.25 | ThresholdBidder=12.71 | FixedBidder=1.50
494,PacingBidder,504.4454849069941,504.44548490699384,True,False,5,PacingBidder=504.45 | ValueBidder=504.45 | CTRBidder=15.88 | ThresholdBidder=13.23 | FixedBidder=1.50
495,ValueBidder,353.7774172459132,353.77741724591294,True,False,5,ValueBidder=353.78 | PacingBidder=353.78 | CTRBidder=13.30 | ThresholdBidder=11.08 | FixedBidder=1.50
496,ValueBidder,459.5473508973628,459.5473508973628,False,False,5,ValueBidder=459.55 | PacingBidder=459.55 | CTRBidder=15.16 | ThresholdBidder=12.63 | FixedBidder=1.50
497,PacingBidder,478.65148736570944,478.6514873657093,False,False,5,PacingBidder=478.65 | ValueBidder=478.65 | CTRBidder=15.47 | ThresholdBidder=12.89 | FixedBidder=1.50
498,PacingBidder,377.241911378038,377.2419113780379,False,False,5,PacingBidder=377.24 | ValueBidder=377.24 | CTRBidder=13.73 | ThresholdBidder=11.44 | FixedBidder=1.50
499,ValueBidder,515.4792946069018,515.4792946069018,False,False,5,ValueBidder=515.48 | PacingBidder=515.48 | CTRBidder=16.05 | ThresholdBidder=13.38 | FixedBidder=1.50
500,ValueBidder,347.6294370457614,347.6294370457614,True,False,5,ValueBidder=347.63 | PacingBidder=347.63 | CTRBidder=13.18 | ThresholdBidder=10.99 | FixedBidder=1.50
501,PacingBidder,407.62131953550005,407.62131953549977,False,False,5,PacingBidder=407.62 | ValueBidder=407.62 | CTRBidder=14.28 | ThresholdBidder=11.90 | FixedBidder=1.50
502,PacingBidder,454.1444009517907,454.1444009517904,True,False,5,PacingBidder=454.14 | ValueBidder=454.14 | CTRBidder=15.07 | ThresholdBidder=12.56 | FixedBidder=1.50
503,ValueBidder,318.390869638804,318.390869638804,True,False,5,ValueBidder=318.39 | PacingBidder=318.39 | CTRBidder=12.62 | ThresholdBidder=10.51 | FixedBidder=1.50
504,ValueBidder,451.3366102827131,451.33661028271285,True,False,5,ValueBidder=451.34 | PacingBidder=451.34 | CTRBidder=15.02 | ThresholdBidder=12.52 | FixedBidder=1.50
505,ValueBidder,396.7893671792319,396.7893671792315,False,False,5,ValueBidder=396.79 | PacingBidder=396.79 | CTRBidder=14.09 | ThresholdBidder=11.74 | FixedBidder=1.50
506,PacingBidder,519.1628099492984,519.162809949298,False,False,5,PacingBidder=519.16 | ValueBidder=519.16 | CTRBidder=16.11 | ThresholdBidder=13.43 | FixedBidder=1.50
507,ValueBidder,337.287309090616,337.287309090616,True,False,5,ValueBidder=337.29 | PacingBidder=337.29 | CTRBidder=12.99 | ThresholdBidder=10.82 | FixedBidder=1.50
508,ValueBidder,689.0156794832907,689.0156794832905,True,False,5,ValueBidder=689.02 | PacingBidder=689.02 | CTRBidder=18.56 | ThresholdBidder=15.47 | FixedBidder=1.50
509,PacingBidder,230.1197184025622,230.11971840256192,True,False,5,PacingBidder=230.12 | ValueBidder=230.12 | CTRBidder=10.73 | ThresholdBidder=8.94 | FixedBidder=1.50
510,PacingBidder,547.6304996970931,547.6304996970929,True,False,5,PacingBidder=547.63 | ValueBidder=547.63 | CTRBidder=16.55 | ThresholdBidder=13.79 | FixedBidder=1.50
511,PacingBidder,441.860623823612,441.8606238236119,False,False,5,PacingBidder=441.86 | ValueBidder=441.86 | CTRBidder=14.86 | ThresholdBidder=12.39 | FixedBidder=1.50
512,PacingBidder,267.7915445575561,267.7915445575558,True,False,5,PacingBidder=267.79 | ValueBidder=267.79 | CTRBidder=11.57 | ThresholdBidder=9.64 | FixedBidder=1.50
513,ValueBidder,339.3988535910896,339.39885359108956,False,False,5,ValueBidder=339.40 | PacingBidder=339.40 | CTRBidder=13.03 | ThresholdBidder=10.86 | FixedBidder=1.50
514,ValueBidder,214.3919845656126,214.3919845656126,True,False,5,ValueBidder=214.39 | PacingBidder=214.39 | CTRBidder=10.35 | ThresholdBidder=8.63 | FixedBidder=1.50
515,ValueBidder,264.0418858159886,264.0418858159886,True,False,5,ValueBidder=264.04 | PacingBidder=264.04 | CTRBidder=11.49 | ThresholdBidder=9.58 | FixedBidder=1.50
516,ValueBidder,143.96815428988495,143.96815428988495,False,False,5,ValueBidder=143.97 | PacingBidder=143.97 | CTRBidder=8.48 | ThresholdBidder=7.07 | FixedBidder=1.50
517,PacingBidder,346.1780015906683,346.17800159066826,False,False,5,PacingBidder=346.18 | ValueBidder=346.18 | CTRBidder=13.16 | ThresholdBidder=10.96 | FixedBidder=1.50
518,ValueBidder,458.6534764512765,458.6534764512765,True,False,5,ValueBidder=458.65 | PacingBidder=458.65 | CTRBidder=15.14 | ThresholdBidder=12.62 | FixedBidder=1.50
519,PacingBidder,357.47700662373995,357.4770066237397,True,False,5,PacingBidder=357.48 | ValueBidder=357.48 | CTRBidder=13.37 | ThresholdBidder=11.14 | FixedBidder=1.50
520,ValueBidder,350.51917010518764,350.51917010518764,True,False,5,ValueBidder=350.52 | PacingBidder=350.52 | CTRBidder=13.24 | ThresholdBidder=11.03 | FixedBidder=1.50
521,ValueBidder,533.0836507428892,533.0836507428887,False,False,5,ValueBidder=533.08 | PacingBidder=533.08 | CTRBidder=16.33 | ThresholdBidder=13.61 | FixedBidder=1.50
522,PacingBidder,603.2933797121857,603.2933797121854,False,False,5,PacingBidder=603.29 | ValueBidder=603.29 | CTRBidder=17.37 | ThresholdBidder=14.47 | FixedBidder=1.50
523,ValueBidder,208.047976481073,208.047976481073,True,False,5,ValueBidder=208.05 | PacingBidder=208.05 | CTRBidder=10.20 | ThresholdBidder=8.50 | FixedBidder=1.50
524,ValueBidder,581.4623770813774,581.4623770813774,True,False,5,ValueBidder=581.46 | PacingBidder=581.46 | CTRBidder=17.05 | ThresholdBidder=14.21 | FixedBidder=1.50
525,ValueBidder,346.1331397716295,346.1331397716293,False,False,5,ValueBidder=346.13 | PacingBidder=346.13 | CTRBidder=13.16 | ThresholdBidder=10.96 | FixedBidder=1.50
526,PacingBidder,535.3517649953757,535.3517649953756,True,False,5,PacingBidder=535.35 | ValueBidder=535.35 | CTRBidder=16.36 | ThresholdBidder=13.63 | FixedBidder=1.50
527,ValueBidder,342.6904216420318,342.6904216420318,False,False,5,ValueBidder=342.69 | PacingBidder=342.69 | CTRBidder=13.09 | ThresholdBidder=10.91 | FixedBidder=1.50
528,ValueBidder,493.3768578142819,493.3768578142819,True,False,5,ValueBidder=493.38 | PacingBidder=493.38 | CTRBidder=15.71 | ThresholdBidder=13.09 | FixedBidder=1.50
529,PacingBidder,408.84137461218455,408.8413746121844,False,False,5,PacingBidder=408.84 | ValueBidder=408.84 | CTRBidder=14.30 | ThresholdBidder=11.91 | FixedBidder=1.50
530,ValueBidder,653.4837470863122,653.483747086312,True,False,5,ValueBidder=653.48 | PacingBidder=653.48 | CTRBidder=18.08 | ThresholdBidder=15.06 | FixedBidder=1.50
531,ValueBidder,383.64984782529365,383.64984782529353,False,False,5,ValueBidder=383.65 | PacingBidder=383.65 | CTRBidder=13.85 | ThresholdBidder=11.54 | FixedBidder=1.50
532,PacingBidder,490.0397211324209,490.0397211324204,True,False,5,PacingBidder=490.04 | ValueBidder=490.04 | CTRBidder=15.65 | ThresholdBidder=13.04 | FixedBidder=1.50
533,PacingBidder,380.59037645661624,380.59037645661607,True,False,5,PacingBidder=380.59 | ValueBidder=380.59 | CTRBidder=13.79 | ThresholdBidder=11.50 | FixedBidder=1.50
534,ValueBidder,553.1027821701774,553.1027821701771,False,False,5,ValueBidder=553.10 | PacingBidder=553.10 | CTRBidder=16.63 | ThresholdBidder=13.86 | FixedBidder=1.50
535,ValueBidder,378.7085665054359,378.70856650543544,True,False,5,ValueBidder=378.71 | PacingBidder=378.71 | CTRBidder=13.76 | ThresholdBidder=11.47 | FixedBidder=1.50
536,ValueBidder,496.7616317006082,496.7616317006082,False,False,5,ValueBidder=496.76 | PacingBidder=496.76 | CTRBidder=15.76 | ThresholdBidder=13.13 | FixedBidder=1.50
537,ValueBidder,405.1362152701468,405.1362152701468,True,False,5,ValueBidder=405.14 | PacingBidder=405.14 | CTRBidder=14.23 | ThresholdBidder=11.86 | FixedBidder=1.50
538,PacingBidder,447.03217688127404,447.03217688127364,True,False,5,PacingBidder=447.03 | ValueBidder=447.03 | CTRBidder=14.95 | ThresholdBidder=12.46 | FixedBidder=1.50
539,ValueBidder,85.11881541583556,85.11881541583556,False,False,5,ValueBidder=85.12 | PacingBidder=85.12 | CTRBidder=6.52 | ThresholdBidder=5.44 | FixedBidder=1.50
540,PacingBidder,361.35694013684076,361.35694013684065,False,False,5,PacingBidder=361.36 | ValueBidder=361.36 | CTRBidder=13.44 | ThresholdBidder=11.20 | FixedBidder=1.50
541,ValueBidder,160.91041699193173,160.9104169919317,False,False,5,ValueBidder=160.91 | PacingBidder=160.91 | CTRBidder=8.97 | ThresholdBidder=7.47 | FixedBidder=1.50
542,ValueBidder,411.74513840909185,411.74513840909157,False,False,5,ValueBidder=411.75 | PacingBidder=411.75 | CTRBidder=14.35 | ThresholdBidder=11.96 | FixedBidder=1.50
543,ValueBidder,343.71035153209516,343.71035153209516,False,False,5,ValueBidder=343.71 | PacingBidder=343.71 | CTRBidder=13.11 | ThresholdBidder=10.92 | FixedBidder=1.50
544,PacingBidder,411.2942413802791,411.2942413802787,True,False,5,PacingBidder=411.29 | ValueBidder=411.29 | CTRBidder=14.34 | ThresholdBidder=11.95 | FixedBidder=1.50
545,ValueBidder,394.1823764329229,394.1823764329227,False,False,5,ValueBidder=394.18 | PacingBidder=394.18 | CTRBidder=14.04 | ThresholdBidder=11.70 | FixedBidder=1.50
546,PacingBidder,403.7548540025919,403.75485400259174,False,False,5,PacingBidder=403.75 | ValueBidder=403.75 | CTRBidder=14.21 | ThresholdBidder=11.84 | FixedBidder=1.50
547,ValueBidder,500.41594002481895,500.41594002481895,True,False,5,ValueBidder=500.42 | PacingBidder=500.42 | CTRBidder=15.82 | ThresholdBidder=13.18 | FixedBidder=1.50
548,ValueBidder,317.23211112151967,317.23211112151955,False,False,5,ValueBidder=317.23 | PacingBidder=317.23 | CTRBidder=12.59 | ThresholdBidder=10.50 | FixedBidder=1.50
549,ValueBidder,315.19792419362864,315.1979241936285,False,False,5,ValueBidder=315.20 | PacingBidder=315.20 | CTRBidder=12.55 | ThresholdBidder=10.46 | FixedBidder=1.50
550,ValueBidder,164.88532708042084,164.88532708042072,False,False,5,ValueBidder=164.89 | PacingBidder=164.89 | CTRBidder=9.08 | ThresholdBidder=7.57 | FixedBidder=1.50
551,PacingBidder,717.1776511328843,717.177651132884,True,False,5,PacingBidder=717.18 | ValueBidder=717.18 | CTRBidder=18.94 | ThresholdBidder=15.78 | FixedBidder=1.50
552,PacingBidder,278.8858223421144,278.88582234211435,False,False,5,PacingBidder=278.89 | ValueBidder=278.89 | CTRBidder=11.81 | ThresholdBidder=9.84 | FixedBidder=1.50
553,ValueBidder,349.7311653165855,349.73116531658525,False,False,5,ValueBidder=349.73 | PacingBidder=349.73 | CTRBidder=13.22 | ThresholdBidder=11.02 | FixedBidder=1.50
554,ValueBidder,371.1128640799548,371.1128640799546,False,False,5,ValueBidder=371.11 | PacingBidder=371.11 | CTRBidder=13.62 | ThresholdBidder=11.35 | FixedBidder=1.50
555,ValueBidder,234.75047464109878,234.75047464109863,False,False,5,ValueBidder=234.75 | PacingBidder=234.75 | CTRBidder=10.83 | ThresholdBidder=9.03 | FixedBidder=1.50
556,ValueBidder,329.03754248522006,329.0375424852198,True,False,5,ValueBidder=329.04 | PacingBidder=329.04 | CTRBidder=12.83 | ThresholdBidder=10.69 | FixedBidder=1.50
557,PacingBidder,389.0932803691726,389.0932803691724,True,False,5,PacingBidder=389.09 | ValueBidder=389.09 | CTRBidder=13.95 | ThresholdBidder=11.62 | FixedBidder=1.50
558,PacingBidder,34.66903454121019,34.66903454121017,True,False,5,PacingBidder=34.67 | ValueBidder=34.67 | CTRBidder=4.16 | ThresholdBidder=3.47 | FixedBidder=1.50
559,ValueBidder,447.55362463117984,447.5536246311798,True,False,5,ValueBidder=447.55 | PacingBidder=447.55 | CTRBidder=14.96 | ThresholdBidder=12.47 | FixedBidder=1.50
560,ValueBidder,505.82154038826366,505.8215403882632,True,False,5,ValueBidder=505.82 | PacingBidder=505.82 | CTRBidder=15.90 | ThresholdBidder=13.25 | FixedBidder=1.50
561,ValueBidder,417.0106830193005,417.01068301930025,True,False,5,ValueBidder=417.01 | PacingBidder=417.01 | CTRBidder=14.44 | ThresholdBidder=12.03 | FixedBidder=1.50
562,ValueBidder,567.1590260189585,567.1590260189582,True,False,5,ValueBidder=567.16 | PacingBidder=567.16 | CTRBidder=16.84 | ThresholdBidder=14.03 | FixedBidder=1.50
563,ValueBidder,534.0721079063269,534.0721079063269,False,False,5,ValueBidder=534.07 | PacingBidder=534.07 | CTRBidder=16.34 | ThresholdBidder=13.62 | FixedBidder=1.50
564,ValueBidder,350.95381128356604,350.95381128356604,False,False,5,ValueBidder=350.95 | PacingBidder=350.95 | CTRBidder=13.25 | ThresholdBidder=11.04 | FixedBidder=1.50
565,ValueBidder,304.30285325530565,304.30285325530554,False,False,5,ValueBidder=304.30 | PacingBidder=304.30 | CTRBidder=12.33 | ThresholdBidder=10.28 | FixedBidder=1.50
566,ValueBidder,420.83861431994427,420.83861431994404,True,False,5,ValueBidder=420.84 | PacingBidder=420.84 | CTRBidder=14.51 | ThresholdBidder=12.09 | FixedBidder=1.50
567,PacingBidder,393.7811110192325,393.7811110192323,False,False,5,PacingBidder=393.78 | ValueBidder=393.78 | CTRBidder=14.03 | ThresholdBidder=11.69 | FixedBidder=1.50
568,ValueBidder,388.01465263544253,388.01465263544253,False,False,5,ValueBidder=388.01 | PacingBidder=388.01 | CTRBidder=13.93 | ThresholdBidder=11.61 | FixedBidder=1.50
569,ValueBidder,206.6256674951737,206.6256674951737,False,False,5,ValueBidder=206.63 | PacingBidder=206.63 | CTRBidder=10.16 | ThresholdBidder=8.47 | FixedBidder=1.50
570,PacingBidder,226.28685249524727,226.2868524952472,False,False,5,PacingBidder=226.29 | ValueBidder=226.29 | CTRBidder=10.64 | ThresholdBidder=8.86 | FixedBidder=1.50
571,ValueBidder,444.38608182722413,444.38608182722413,True,False,5,ValueBidder=444.39 | PacingBidder=444.39 | CTRBidder=14.91 | ThresholdBidder=12.42 | FixedBidder=1.50
572,ValueBidder,574.2453235338317,574.2453235338313,True,False,5,ValueBidder=574.25 | PacingBidder=574.25 | CTRBidder=16.94 | ThresholdBidder=14.12 | FixedBidder=1.50
573,PacingBidder,440.4720613430027,440.47206134300245,True,False,5,PacingBidder=440.47 | ValueBidder=440.47 | CTRBidder=14.84 | ThresholdBidder=12.37 | FixedBidder=1.50
574,PacingBidder,446.94462561273514,446.9446256127349,False,False,5,PacingBidder=446.94 | ValueBidder=446.94 | CTRBidder=14.95 | ThresholdBidder=12.46 | FixedBidder=1.50
575,ValueBidder,351.67310190381164,351.67310190381147,False,False,5,ValueBidder=351.67 | PacingBidder=351.67 | CTRBidder=13.26 | ThresholdBidder=11.05 | FixedBidder=1.50
576,ValueBidder,387.3278452692554,387.32784526925536,True,False,5,ValueBidder=387.33 | PacingBidder=387.33 | CTRBidder=13.92 | ThresholdBidder=11.60 | FixedBidder=1.50
577,ValueBidder,355.8329843658844,355.83298436588416,False,False,5,ValueBidder=355.83 | PacingBidder=355.83 | CTRBidder=13.34 | ThresholdBidder=11.12 | FixedBidder=1.50
578,ValueBidder,310.9879005886566,310.9879005886563,True,False,5,ValueBidder=310.99 | PacingBidder=310.99 | CTRBidder=12.47 | ThresholdBidder=10.39 | FixedBidder=1.50
579,ValueBidder,213.14643657942318,213.14643657942312,False,False,5,ValueBidder=213.15 | PacingBidder=213.15 | CTRBidder=10.32 | ThresholdBidder=8.60 | FixedBidder=1.50
580,ValueBidder,263.6329110900793,263.6329110900793,False,False,5,ValueBidder=263.63 | PacingBidder=263.63 | CTRBidder=11.48 | ThresholdBidder=9.57 | FixedBidder=1.50
581,ValueBidder,384.3067966829481,384.3067966829481,True,True,5,ValueBidder=384.31 | PacingBidder=384.31 | CTRBidder=13.86 | ThresholdBidder=11.55 | FixedBidder=1.50
582,ValueBidder,297.63743084710035,297.63743084710035,False,False,5,ValueBidder=297.64 | PacingBidder=297.64 | CTRBidder=12.20 | ThresholdBidder=10.17 | FixedBidder=1.50
583,ValueBidder,436.52342070370963,436.52342070370946,True,False,5,ValueBidder=436.52 | PacingBidder=436.52 | CTRBidder=14.77 | ThresholdBidder=12.31 | FixedBidder=1.50
584,ValueBidder,124.05407920773085,124.05407920773085,True,False,5,ValueBidder=124.05 | PacingBidder=124.05 | CTRBidder=7.88 | ThresholdBidder=6.56 | FixedBidder=1.50
585,ValueBidder,523.4530569772837,523.4530569772837,True,False,5,ValueBidder=523.45 | PacingBidder=523.45 | CTRBidder=16.18 | ThresholdBidder=13.48 | FixedBidder=1.50
586,PacingBidder,183.07750819127193,183.0775081912718,False,False,5,PacingBidder=183.08 | ValueBidder=183.08 | CTRBidder=9.57 | ThresholdBidder=7.97 | FixedBidder=1.50
587,PacingBidder,298.26341517211245,298.2634151721124,True,False,5,PacingBidder=298.26 | ValueBidder=298.26 | CTRBidder=12.21 | ThresholdBidder=10.18 | FixedBidder=1.50
588,ValueBidder,281.84007823760425,281.84007823760425,True,False,5,ValueBidder=281.84 | PacingBidder=281.84 | CTRBidder=11.87 | ThresholdBidder=9.89 | FixedBidder=1.50
589,ValueBidder,163.79623145717417,163.7962314571741,False,False,5,ValueBidder=163.80 | PacingBidder=163.80 | CTRBidder=9.05 | ThresholdBidder=7.54 | FixedBidder=1.50
590,ValueBidder,78.11969811301974,78.11969811301971,True,False,5,ValueBidder=78.12 | PacingBidder=78.12 | CTRBidder=6.25 | ThresholdBidder=5.21 | FixedBidder=1.50
591,ValueBidder,251.91501118712938,251.91501118712912,False,False,5,ValueBidder=251.92 | PacingBidder=251.92 | CTRBidder=11.22 | ThresholdBidder=9.35 | FixedBidder=1.50
592,ValueBidder,671.6670871084648,671.6670871084648,False,False,5,ValueBidder=671.67 | PacingBidder=671.67 | CTRBidder=18.33 | ThresholdBidder=15.27 | FixedBidder=1.50
593,ValueBidder,147.9800653832817,147.9800653832817,True,False,5,ValueBidder=147.98 | PacingBidder=147.98 | CTRBidder=8.60 | ThresholdBidder=7.17 | FixedBidder=1.50
594,ValueBidder,372.01672517917683,372.01672517917683,False,False,5,ValueBidder=372.02 | PacingBidder=372.02 | CTRBidder=13.64 | ThresholdBidder=11.37 | FixedBidder=1.50
595,ValueBidder,275.59762463994304,275.59762463994286,False,False,5,ValueBidder=275.60 | PacingBidder=275.60 | CTRBidder=11.74 | ThresholdBidder=9.78 | FixedBidder=1.50
596,ValueBidder,377.5325152208077,377.53251522080745,False,False,5,ValueBidder=377.53 | PacingBidder=377.53 | CTRBidder=13.74 | ThresholdBidder=11.45 | FixedBidder=1.50
597,ValueBidder,71.67548765330676,71.67548765330675,False,False,5,ValueBidder=71.68 | PacingBidder=71.68 | CTRBidder=5.99 | ThresholdBidder=4.99 | FixedBidder=1.50
598,ValueBidder,460.03568932565275,460.0356893256525,True,False,5,ValueBidder=460.04 | PacingBidder=460.04 | CTRBidder=15.17 | ThresholdBidder=12.64 | FixedBidder=1.50
599,PacingBidder,325.30266855879825,325.302668558798,True,False,5,PacingBidder=325.30 | ValueBidder=325.30 | CTRBidder=12.75 | ThresholdBidder=10.63 | FixedBidder=1.50
600,PacingBidder,537.7073573441933,537.707357344193,False,False,5,PacingBidder=537.71 | ValueBidder=537.71 | CTRBidder=16.40 | ThresholdBidder=13.66 | FixedBidder=1.50
601,ValueBidder,571.3326094689127,571.3326094689121,False,False,5,ValueBidder=571.33 | PacingBidder=571.33 | CTRBidder=16.90 | ThresholdBidder=14.08 | FixedBidder=1.50
602,PacingBidder,252.37638919097526,252.3763891909752,False,False,5,PacingBidder=252.38 | ValueBidder=252.38 | CTRBidder=11.23 | ThresholdBidder=9.36 | FixedBidder=1.50
603,ValueBidder,414.30755832183576,414.30755832183576,True,False,5,ValueBidder=414.31 | PacingBidder=414.31 | CTRBidder=14.39 | ThresholdBidder=11.99 | FixedBidder=1.50
604,ValueBidder,333.785245344599,333.78524534459876,False,False,5,ValueBidder=333.79 | PacingBidder=333.79 | CTRBidder=12.92 | ThresholdBidder=10.77 | FixedBidder=1.50
605,ValueBidder,455.4214132506943,455.42141325069406,True,False,5,ValueBidder=455.42 | PacingBidder=455.42 | CTRBidder=15.09 | ThresholdBidder=12.58 | FixedBidder=1.50
606,PacingBidder,332.5808944578895,332.5808944578894,False,False,5,PacingBidder=332.58 | ValueBidder=332.58 | CTRBidder=12.90 | ThresholdBidder=10.75 | FixedBidder=1.50
607,ValueBidder,319.01111689884044,319.01111689884044,False,False,5,ValueBidder=319.01 | PacingBidder=319.01 | CTRBidder=12.63 | ThresholdBidder=10.52 | FixedBidder=1.50
608,ValueBidder,225.8691588612967,225.8691588612967,False,False,5,ValueBidder=225.87 | PacingBidder=225.87 | CTRBidder=10.63 | ThresholdBidder=8.86 | FixedBidder=1.50
609,ValueBidder,224.29678966393044,224.29678966393044,False,False,5,ValueBidder=224.30 | PacingBidder=224.30 | CTRBidder=10.59 | ThresholdBidder=8.83 | FixedBidder=1.50
610,ValueBidder,175.25609890755644,175.25609890755644,False,False,5,ValueBidder=175.26 | PacingBidder=175.26 | CTRBidder=9.36 | ThresholdBidder=7.80 | FixedBidder=1.50
611,PacingBidder,340.9524430257878,340.95244302578755,False,False,5,PacingBidder=340.95 | ValueBidder=340.95 | CTRBidder=13.06 | ThresholdBidder=10.88 | FixedBidder=1.50
612,PacingBidder,255.14144293336065,255.1414429333605,True,False,5,PacingBidder=255.14 | ValueBidder=255.14 | CTRBidder=11.29 | ThresholdBidder=9.41 | FixedBidder=1.50
613,PacingBidder,383.5889365072573,383.5889365072569,True,False,5,PacingBidder=383.59 | ValueBidder=383.59 | CTRBidder=13.85 | ThresholdBidder=11.54 | FixedBidder=1.50
614,ValueBidder,541.2840058548466,541.2840058548463,False,False,5,ValueBidder=541.28 | PacingBidder=541.28 | CTRBidder=16.45 | ThresholdBidder=13.71 | FixedBidder=1.50
